complemento.valorTotal,dets.nItem,dets.prod.indTot,dets.prod.qCom,dets.prod.uCom,dets.prod.vProd,dets.prod.vUnCom,dets.prod.xProd,emit.cnpj,emit.enderEmit.fone,emit.enderEmit.uf,emit.enderEmit.xBairro,emit.enderEmit.xLgr,emit.enderEmit.xMun,emit.enderEmit.xPais,emit.xFant,ide.dhEmi.$date,ide.natOp,infAdic.infCpl,total.icmsTot.vbc,total.icmsTot.vbcst,total.icmsTot.vcofins,total.icmsTot.vDesc,total.icmsTot.vFrete,total.icmsTot.vicms,total.icmsTot.vicmsDeson,total.icmsTot.vii,total.icmsTot.vipi,total.icmsTot.vnf,total.icmsTot.vOutro,total.icmsTot.vpis,total.icmsTot.vProd,total.icmsTot.vSeg,total.icmsTot.vst,total.icmsTot.vTotTrib,versaoDocumento
"106,39",2,1,"1,296",KG,"88,9","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T21:05:28.000Z,VENDA,Mesa 33,0,0,0,0,0,0,0,0,0,"106,4",0,0,"106,4",0,0,"11,9",1
"106,39",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T21:05:28.000Z,VENDA,Mesa 33,0,0,0,0,0,0,0,0,0,"106,4",0,0,"106,4",0,0,"11,9",1
"106,53",1,1,"1,17",KG,"80,26","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T22:27:31.000Z,VENDA,Mesa 26,0,0,0,0,0,0,0,0,0,"97,56",0,0,"106,56",0,0,"12,51",[Record]
"106,53",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T22:27:31.000Z,VENDA,Mesa 26,0,0,0,0,0,0,0,0,0,"97,56",0,0,"106,56",0,0,"12,51",[Record]
"106,53",3,1,1,UN,"12,8","12,8",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T22:27:31.000Z,VENDA,Mesa 26,0,0,0,0,0,0,0,0,0,"97,56",0,0,"106,56",0,0,"12,51",[Record]
"106,57",1,1,1,UN,16,16,SAKE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T22:11:17.000Z,VENDA,Mesa 94,0,0,0,0,0,0,0,0,0,"106,58",0,0,"106,58",0,0,"20,8",[Record]
"106,57",2,1,"0,994",KG,"68,18","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T22:11:17.000Z,VENDA,Mesa 94,0,0,0,0,0,0,0,0,0,"106,58",0,0,"106,58",0,0,"20,8",[Record]
"106,57",3,1,1,UN,"6,5","6,5",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T22:11:17.000Z,VENDA,Mesa 94,0,0,0,0,0,0,0,0,0,"106,58",0,0,"106,58",0,0,"20,8",[Record]
"106,57",4,1,2,UN,"15,9","7,95",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T22:11:17.000Z,VENDA,Mesa 94,0,0,0,0,0,0,0,0,0,"106,58",0,0,"106,58",0,0,"20,8",[Record]
"106,73",1,1,"1,556",KG,"106,74","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T12:09:57.000Z,VENDA,Mesa 17,0,0,0,0,0,0,0,0,0,"106,74",0,0,"106,74",0,0,"4,48",[Record]
"106,74",1,1,1,UN,"4,5","4,5",LIMONADA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T21:07:13.000Z,VENDA,Mesa 11,0,0,0,0,0,0,0,0,0,"77,67",0,0,"106,76",0,0,"13,25",1
"106,74",2,1,1,UN,15,15,SAKE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T21:07:13.000Z,VENDA,Mesa 11,0,0,0,0,0,0,0,0,0,"77,67",0,0,"106,76",0,0,"13,25",1
"106,74",3,1,"1,27",KG,"87,26","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T21:07:13.000Z,VENDA,Mesa 11,0,0,0,0,0,0,0,0,0,"77,67",0,0,"106,76",0,0,"13,25",1
"106,98",1,1,1,UN,"3,85","3,85",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T14:21:11.000Z,VENDA,Mesa 63,0,0,0,0,0,0,0,0,0,107,0,0,107,0,0,"14,46",[Record]
"106,98",2,1,2,UN,"19,6","9,8",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T14:21:11.000Z,VENDA,Mesa 63,0,0,0,0,0,0,0,0,0,107,0,0,107,0,0,"14,46",[Record]
"106,98",3,1,"1,218",KG,"83,55","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-23T14:21:11.000Z,VENDA,Mesa 63,0,0,0,0,0,0,0,0,0,107,0,0,107,0,0,"14,46",[Record]
"107,32",1,1,"1,368",KG,"93,84","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:07:25.000Z,VENDA,Mesa 64,0,0,0,0,0,0,0,0,0,"98,34",0,0,"107,34",0,0,"6,59",1
"107,32",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:07:25.000Z,VENDA,Mesa 64,0,0,0,0,0,0,0,0,0,"98,34",0,0,"107,34",0,0,"6,59",1
"107,74",1,1,"1,132",KG,"77,65","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T20:44:27.000Z,VENDA,Mesa 35,0,0,0,0,0,0,0,0,0,"107,75",0,0,"107,75",0,0,"17,32",1
"107,74",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T20:44:27.000Z,VENDA,Mesa 35,0,0,0,0,0,0,0,0,0,"107,75",0,0,"107,75",0,0,"17,32",1
"107,74",3,1,2,UN,"25,6","12,8",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T20:44:27.000Z,VENDA,Mesa 35,0,0,0,0,0,0,0,0,0,"107,75",0,0,"107,75",0,0,"17,32",1
"107,82",1,1,3,UN,"10,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T20:21:46.000Z,VENDA,Mesa 25,0,0,0,0,0,0,0,0,0,"91,82",0,0,"107,82",0,0,"8,51",1
"107,82",2,1,"1,222",KG,"83,82","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T20:21:46.000Z,VENDA,Mesa 25,0,0,0,0,0,0,0,0,0,"91,82",0,0,"107,82",0,0,"8,51",1
"107,82",3,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T20:21:46.000Z,VENDA,Mesa 25,0,0,0,0,0,0,0,0,0,"91,82",0,0,"107,82",0,0,"8,51",1
"108,17",1,1,1,UN,"14,4","14,4",TEMAKI,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T14:08:08.000Z,VENDA,Mesa 78,0,0,0,0,0,0,0,0,0,"108,18",0,0,"108,18",0,0,"8,36",1
"108,17",2,1,"1,236",KG,"84,78","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T14:08:08.000Z,VENDA,Mesa 78,0,0,0,0,0,0,0,0,0,"108,18",0,0,"108,18",0,0,"8,36",1
"108,17",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T14:08:08.000Z,VENDA,Mesa 78,0,0,0,0,0,0,0,0,0,"108,18",0,0,"108,18",0,0,"8,36",1
"108,17",4,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-11T14:08:08.000Z,VENDA,Mesa 78,0,0,0,0,0,0,0,0,0,"108,18",0,0,"108,18",0,0,"8,36",1
"108,24",1,1,3,UN,"10,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:49:18.000Z,VENDA,Mesa 90,0,0,0,0,0,0,0,0,0,"87,26",0,0,"108,26",0,0,"11,92",1
"108,24",2,1,6,UN,21,"3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:49:18.000Z,VENDA,Mesa 90,0,0,0,0,0,0,0,0,0,"87,26",0,0,"108,26",0,0,"11,92",1
"108,24",3,1,1,UN,"3,5","3,5",CAFE EXPRESSO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:49:18.000Z,VENDA,Mesa 90,0,0,0,0,0,0,0,0,0,"87,26",0,0,"108,26",0,0,"11,92",1
"108,24",4,1,"1,068",KG,"73,26","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T13:49:18.000Z,VENDA,Mesa 90,0,0,0,0,0,0,0,0,0,"87,26",0,0,"108,26",0,0,"11,92",1
"108,28",1,1,"1,382",KG,"94,8","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:38:09.000Z,VENDA,Mesa 42,0,0,0,0,0,0,0,0,0,"99,3",0,0,"108,3",0,0,"6,63",1
"108,28",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:38:09.000Z,VENDA,Mesa 42,0,0,0,0,0,0,0,0,0,"99,3",0,0,"108,3",0,0,"6,63",1
"108,77",1,1,"1,236",KG,"84,78","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:11:11.000Z,VENDA,Mesa 56,0,0,0,0,0,0,0,0,0,"108,78",0,0,"108,78",0,0,"12,86",[Record]
"108,77",1,1,3,UN,"10,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:49:59.000Z,VENDA,Mesa 18,0,0,0,0,0,0,0,0,0,"92,78",0,0,"108,78",0,0,"8,55",1
"108,77",2,1,"1,236",KG,"84,78","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:49:59.000Z,VENDA,Mesa 18,0,0,0,0,0,0,0,0,0,"92,78",0,0,"108,78",0,0,"8,55",1
"108,77",2,1,3,UN,"19,5","6,5",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:11:11.000Z,VENDA,Mesa 56,0,0,0,0,0,0,0,0,0,"108,78",0,0,"108,78",0,0,"12,86",[Record]
"108,77",3,1,1,UN,"4,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:11:11.000Z,VENDA,Mesa 56,0,0,0,0,0,0,0,0,0,"108,78",0,0,"108,78",0,0,"12,86",[Record]
"108,77",3,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T21:49:59.000Z,VENDA,Mesa 18,0,0,0,0,0,0,0,0,0,"92,78",0,0,"108,78",0,0,"8,55",1
"109,19",1,1,3,UN,"19,5","6,5",SUSHI ESPECIAL,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T21:54:06.000Z,VENDA,Mesa 30,0,0,0,0,0,0,0,0,0,"109,2",0,0,"109,2",0,0,"14,79",[Record]
"109,19",2,1,"1,242",KG,"85,2","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T21:54:06.000Z,VENDA,Mesa 30,0,0,0,0,0,0,0,0,0,"109,2",0,0,"109,2",0,0,"14,79",[Record]
"109,19",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T21:54:06.000Z,VENDA,Mesa 30,0,0,0,0,0,0,0,0,0,"109,2",0,0,"109,2",0,0,"14,79",[Record]
"109,22",1,1,3,UN,"13,5","4,5",SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T22:00:06.000Z,VENDA,Mesa 8,0,0,0,0,0,0,0,0,0,"100,23",0,0,"109,23",0,0,"4,59",1
"109,22",2,1,1,UN,"4,5","4,5",LIMONADA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T22:00:06.000Z,VENDA,Mesa 8,0,0,0,0,0,0,0,0,0,"100,23",0,0,"109,23",0,0,"4,59",1
"109,22",3,1,"1,33",KG,"91,23","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T22:00:06.000Z,VENDA,Mesa 8,0,0,0,0,0,0,0,0,0,"100,23",0,0,"109,23",0,0,"4,59",1
"109,82",1,1,"1,384",KG,"94,94","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T20:36:15.000Z,VENDA,Mesa 10,0,0,0,0,0,0,0,0,0,"109,84",0,0,"109,84",0,0,"8,83",[Record]
"109,82",2,1,2,UN,"9,9","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T20:36:15.000Z,VENDA,Mesa 10,0,0,0,0,0,0,0,0,0,"109,84",0,0,"109,84",0,0,"8,83",[Record]
"109,82",3,1,1,UN,5,5,SUCO,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T20:36:15.000Z,VENDA,Mesa 10,0,0,0,0,0,0,0,0,0,"109,84",0,0,"109,84",0,0,"8,83",[Record]
"11,52",1,1,"0,168",KG,"11,52","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T13:14:23.000Z,VENDA,Mesa 59,0,0,0,0,0,0,0,0,0,"11,52",0,0,"11,52",0,0,"0,48",1
"11,79",1,1,"0,172",KG,"11,79","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-21T13:59:25.000Z,VENDA,Mesa 81,0,0,0,0,0,0,0,0,0,"11,79",0,0,"11,79",0,0,"0,5",[Record]
"11,93",1,1,"0,174",KG,"11,93","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T18:57:28.000Z,VENDA,Mesa 2,0,0,0,0,0,0,0,0,0,"11,93",0,0,"11,93",0,0,"0,5",1
"110,23",1,1,"1,476",KG,"101,25","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T12:35:24.000Z,VENDA,Mesa 7,0,0,0,0,0,0,0,0,0,"110,25",0,0,"110,25",0,0,"8,45",1
"110,23",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T12:35:24.000Z,VENDA,Mesa 7,0,0,0,0,0,0,0,0,0,"110,25",0,0,"110,25",0,0,"8,45",1
"110,23",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T12:35:24.000Z,VENDA,Mesa 7,0,0,0,0,0,0,0,0,0,"110,25",0,0,"110,25",0,0,"8,45",1
"110,48",1,1,"1,414",KG,97,"68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T13:09:32.000Z,VENDA,Mesa 42,0,0,0,0,0,0,0,0,0,"110,5",0,0,"110,5",0,0,"10,37",1
"110,48",2,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T13:09:32.000Z,VENDA,Mesa 42,0,0,0,0,0,0,0,0,0,"110,5",0,0,"110,5",0,0,"10,37",1
"110,48",3,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T13:09:32.000Z,VENDA,Mesa 42,0,0,0,0,0,0,0,0,0,"110,5",0,0,"110,5",0,0,"10,37",1
"110,48",4,1,1,UN,"4,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T13:09:32.000Z,VENDA,Mesa 42,0,0,0,0,0,0,0,0,0,"110,5",0,0,"110,5",0,0,"10,37",1
"110,57",1,1,"1,284",KG,"88,08","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T21:13:38.000Z,VENDA,Mesa 75,0,0,0,0,0,0,0,0,0,"110,58",0,0,"110,58",0,0,"14,21",1
"110,57",1,1,2,UN,7,"3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T21:29:09.000Z,VENDA,Mesa 27,0,0,0,0,0,0,0,0,0,"110,58",0,0,"110,58",0,0,"7,62",[Record]
"110,57",2,1,"1,51",KG,"103,58","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T21:29:09.000Z,VENDA,Mesa 27,0,0,0,0,0,0,0,0,0,"110,58",0,0,"110,58",0,0,"7,62",[Record]
"110,57",2,1,2,UN,9,"4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T21:13:38.000Z,VENDA,Mesa 75,0,0,0,0,0,0,0,0,0,"110,58",0,0,"110,58",0,0,"14,21",1
"110,57",3,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-12T21:13:38.000Z,VENDA,Mesa 75,0,0,0,0,0,0,0,0,0,"110,58",0,0,"110,58",0,0,"14,21",1
"111,82",1,1,"1,244",KG,"85,33","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T22:23:31.000Z,VENDA,Mesa 69,0,0,0,0,0,0,0,0,0,"102,83",0,0,"111,83",0,0,"12,78",1
"111,82",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T22:23:31.000Z,VENDA,Mesa 69,0,0,0,0,0,0,0,0,0,"102,83",0,0,"111,83",0,0,"12,78",1
"111,82",3,1,2,UN,13,"6,5",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-06T22:23:31.000Z,VENDA,Mesa 69,0,0,0,0,0,0,0,0,0,"102,83",0,0,"111,83",0,0,"12,78",1
"111,93",1,1,"1,38",KG,"94,66","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T22:51:25.000Z,VENDA,Mesa 70,0,0,0,0,0,0,0,0,0,"111,96",0,0,"111,96",0,0,"12,06",[Record]
"111,93",2,1,1,UN,"4,5","4,5",CERVEJA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T22:51:25.000Z,VENDA,Mesa 70,0,0,0,0,0,0,0,0,0,"111,96",0,0,"111,96",0,0,"12,06",[Record]
"111,93",3,1,1,UN,"12,8","12,8",SOBREMESA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T22:51:25.000Z,VENDA,Mesa 70,0,0,0,0,0,0,0,0,0,"111,96",0,0,"111,96",0,0,"12,06",[Record]
"111,98",1,1,"1,436",KG,"98,5","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:05:33.000Z,VENDA,Mesa 23,0,0,0,0,0,0,0,0,0,112,0,0,112,0,0,"10,45",[Record]
"111,98",2,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-19T22:05:33.000Z,VENDA,Mesa 23,0,0,0,0,0,0,0,0,0,112,0,0,112,0,0,"10,45",[Record]
"112,1",1,1,"1,49",KG,"102,21","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-22T12:57:58.000Z,VENDA,Mesa 41,0,0,0,0,0,0,0,0,0,"112,11",0,0,"112,11",0,0,"8,91",[Record]
"112,1",2,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-22T12:57:58.000Z,VENDA,Mesa 41,0,0,0,0,0,0,0,0,0,"112,11",0,0,"112,11",0,0,"8,91",[Record]
"112,1",3,1,1,UN,"4,95","4,95",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-22T12:57:58.000Z,VENDA,Mesa 41,0,0,0,0,0,0,0,0,0,"112,11",0,0,"112,11",0,0,"8,91",[Record]
"112,17",1,1,"1,446",KG,"99,19","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T20:44:12.000Z,VENDA,Mesa 30,0,0,0,0,0,0,0,0,0,"112,19",0,0,"112,19",0,0,"10,24",1
"112,17",2,1,2,UN,13,"6,5",CERVEJA LATA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-18T20:44:12.000Z,VENDA,Mesa 30,0,0,0,0,0,0,0,0,0,"112,19",0,0,"112,19",0,0,"10,24",1
"112,35",1,1,2,UN,7,"3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T21:51:04.000Z,VENDA,Mesa 51,0,0,0,0,0,0,0,0,0,"112,36",0,0,"112,36",0,0,"7,7",1
"112,35",2,1,"1,536",KG,"105,36","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-05T21:51:04.000Z,VENDA,Mesa 51,0,0,0,0,0,0,0,0,0,"112,36",0,0,"112,36",0,0,"7,7",1
"112,39",1,1,1,UN,"4,5","4,5",LIMONADA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T20:54:24.000Z,VENDA,Mesa 23,0,0,0,0,0,0,0,0,0,"105,41",0,0,"112,41",0,0,"6,3",1
"112,39",2,1,3,UN,"10,5","3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T20:54:24.000Z,VENDA,Mesa 23,0,0,0,0,0,0,0,0,0,"105,41",0,0,"112,41",0,0,"6,3",1
"112,39",3,1,"1,42",KG,"97,41","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-13T20:54:24.000Z,VENDA,Mesa 23,0,0,0,0,0,0,0,0,0,"105,41",0,0,"112,41",0,0,"6,3",1
"112,69",1,1,6,UN,21,"3,5",AGUA,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T20:17:57.000Z,VENDA,Mesa 3,0,0,0,0,0,0,0,0,0,"89,7",0,0,"112,7",0,0,"10,87",[Record]
"112,69",2,1,"1,14",KG,"78,2","68,6",BUFFET,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T20:17:57.000Z,VENDA,Mesa 3,0,0,0,0,0,0,0,0,0,"89,7",0,0,"112,7",0,0,"10,87",[Record]
"112,69",3,1,3,UN,"13,5","4,5",REFRIGERANTE,01.234.567/0001-89,1-650-933-4902,CA,"",650 Castro St. unit 210,Mountain View,United States,TOTVS Labs,2016-01-20T20:17:57.000Z,VENDA,Mesa 3,0,0,0,0,0,0,0,0,0,"89,7",0,0,"112,7",0,0,"10,87",[Record]
